e1,c1,s1,e2,c2,s2,e10,c10,s10,e100,c100,s100,
0.185423,1.29957,5,1.97858,-0.686794,2.5,0.868968,-1.29182,4.3,1.0451,0.225825,3.62,
0.547105,2.32076,3,0.637363,0.989753,2.5,0.906889,0.984575,3.7,0.978267,1.92945,3.5,
0.210627,-1.14983,5,0.0324892,4.72492,4,0.457461,2.47641,3.3,0.918875,-0.110237,3.44,
0.267117,2.15955,6,1.00581,-9.06231,2.5,1.00503,0.12399,4,0.885345,7.19934,3.38,
0.542001,-3.92652,4,0.676024,0.260647,2.5,0.839536,1.44124,3.7,0.933438,5.00154,3.61,
0.0800367,0.271817,1,2.25367,-0.660411,4,0.75818,-0.336348,3.9,1.0015,-2.47785,3.54,
0.104575,0.0301966,3,0.145059,0.178991,6,1.01588,1.50557,3.6,0.862921,-2.45173,3.68,
0.0335742,-1.15526,5,3.76657,0.655921,3,0.990996,-0.762837,2.8,1.08143,1.30188,3.36,
0.974148,-137.232,5,0.196054,1.19768,3.5,1.05662,-2.07974,3,0.97197,-1.23338,3.42,
0.769311,-2.65448,6,1.14492,0.632446,3,0.567541,1.47379,3.5,1.08055,0.575919,3.5,
2.87387,-2.77526,4,0.913623,2.07144,2.5,0.907336,0.278388,4.1,0.891714,1.66973,3.49,
2.38127,-2.4481,5,1.76866,-0.510735,2,0.600877,1.89062,4.1,1.16319,0.0448273,3.72,
1.46315,2.24268,3,0.754052,-0.661497,2,0.926306,2.58874,2.8,1.05516,4.66583,3.89,
0.954902,1.46612,1,1.86241,2.31709,3,0.83194,1.9337,3.1,0.953829,63.9533,3.35,
0.416738,-0.0807737,2,2.34253,-1.13943,4.5,0.797702,0.554707,4.5,0.93689,0.202702,3.62,
0.399158,-3.05411,6,1.29479,0.0357168,6,0.780293,-1.24379,3,0.767638,-9.91355,3.5,
4.03249,-0.0819955,1,2.64986,-1.01591,2,0.640865,3.37802,3.4,1.09319,1.30463,3.75,
2.79492,0.0362503,1,0.398696,-0.432063,5,0.750741,-1.5452,3.9,0.850733,-0.00963143,3.63,
1.92628,-1.98879,1,0.342033,1.29705,3,1.06976,-1.14516,3.6,0.872438,0.308656,3.36,
0.0322324,-0.700788,5,0.960627,1.20873,1.5,0.855209,-0.796653,4.2,1.02342,-5.33194,3.59,
0.00239844,-0.232972,3,1.21221,14.4625,3.5,0.719883,86.9092,3.9,0.975392,1.6561,3.58,
1.0863,1.66373,2,0.316766,5.88211,3,0.725844,0.0263126,4.3,0.957352,-3.69666,3.51,
0.582423,-0.00854187,1,1.33063,-3.27482,3.5,0.705114,5.33409,3,0.949871,-0.186891,3.38,
1.12864,-0.549916,2,1.31046,-0.246585,3,0.822323,0.142668,3.5,1.12096,-20.4332,3.54,
0.419701,0.299579,3,2.51715,1.77053,3.5,0.799112,1.81749,3.1,1.09032,4.03206,3.5,
0.854386,0.154984,6,1.39397,-1.90486,4,0.993025,-6.02737,3.3,0.879159,-0.024952,3.52,
1.4642,1.28287,3,0.305365,-0.443099,2.5,1.08986,-0.420374,3.7,0.745474,0.807843,3.82,
0.221514,0.270472,4,1.85874,-12.1723,2.5,1.01782,-0.100219,4.1,1.00582,2.02818,3.16,
0.199786,0.973354,6,1.27693,-1.56868,4,0.655616,-1.37951,3.1,1.00053,-1.75399,3.34,
3.9365,-0.0075372,3,0.533992,4.07017,4.5,0.63311,-0.234524,4.1,0.981432,0.839773,3.75,
0.362509,-7.21268,5,0.778134,-2.73024,4.5,1.43749,-0.491632,3.3,0.843637,2.90188,3.58,
0.798422,0.626259,6,0.170209,-0.966431,4,0.862443,11.0843,3.2,1.18621,22.5916,3.34,
0.312669,-0.517722,4,1.00695,-2121.82,3.5,1.50165,1.19019,3.5,0.91288,-0.200465,3.18,
0.511086,-0.606839,6,1.42258,-1.25599,3.5,0.760129,-0.0293917,3,1.05327,-0.0859176,3.4,
1.48909,0.0590555,6,1.44738,0.158933,3,0.949934,0.76038,4.7,0.978401,-0.557669,3.42,
0.192599,0.313655,4,0.659156,2.31113,1.5,0.888954,-5.86398,3.2,1.13814,-0.944549,3.22,
3.0394,4.71516,4,0.764748,0.745471,3,0.494561,-11.583,4.1,1.05094,1.21203,3.32,
1.01736,-0.0565975,1,1.75649,-0.845942,4,0.837069,-1.08411,3.2,1.07404,0.178895,3.52,
1.21311,0.0695969,1,1.335,1.59018,4,0.7202,-1.23133,3.7,1.03035,-0.62616,3.53,
2.65433,0.197878,2,2.26085,-0.892206,4,0.928864,0.0231777,4.7,1.06037,-0.580453,3.71,
0.919971,0.0290762,2,0.73629,-3.00037,1,0.894512,-14.9511,4.2,0.852619,0.482399,3.3,
0.0455872,2.7016,2,0.369639,-0.393984,2,0.578706,2.3866,2.6,1.02175,-0.867332,3.64,
0.838053,-0.879183,3,0.358181,-0.956244,3,1.13131,-3.69902,3.8,0.948922,0.699369,3.27,
0.302837,-0.733448,3,0.837352,-7.37342,3.5,1.39851,0.0974085,4.3,0.927307,0.134122,3.21,
0.100479,-113.96,5,0.526406,-1.39282,2.5,0.918435,-1.27833,3.6,1.05287,-3.78882,3.39,
0.340381,-0.0209562,4,0.708395,-1.99715,2,0.763451,0.813043,2.9,0.926511,0.737138,3.43,
0.0705071,1.80407,2,0.792639,-0.466644,3.5,0.883759,-1.7797,3.7,0.925314,3.33521,3.54,
1.73085,1.60223,5,0.31222,7.32083,1.5,1.2632,-1.89325,3,1.01497,-2.86704,3.49,
1.33907,-0.432248,4,0.791132,-4.4034,4,0.42931,1.40776,3,1.04577,-0.153454,3.47,
0.795485,-1.10042,1,0.248679,0.729681,4.5,0.701619,0.836666,2.8,1.11016,0.865472,3.44,
0.100503,0.620295,1,0.815625,0.226177,1,0.766721,0.4992,3.4,1.03728,-5.4041,3.54,
1.16219,-1.00356,3,0.715762,0.0552416,3,0.665164,0.491791,3.5,0.992407,13.482,3.14,
0.101519,-1.11804,1,2.79614,2.0655,4,1.12108,4.0728,3.6,1.18577,0.311047,3.84,
0.103878,47.7793,5,1.18371,-2.56957,1,1.55718,-0.150897,2.7,0.906043,-323.176,3.32,
0.730946,0.77066,4,1.84353,0.969897,4.5,0.760154,1.98664,3.3,1.10887,6.32726,3.41,
2.58569,1.33884,6,0.831256,-0.966509,4,0.967626,0.291497,3,1.04066,0.282045,3.41,
0.369951,0.109593,4,0.193682,1.24546,2.5,1.14771,3.2718,3.4,0.967554,-1.37651,3.54,
0.967184,1.32907,4,1.25035,1.65755,1,1.24873,0.877029,3.4,1.09594,-0.217802,3.41,
1.1385,-0.145034,1,0.727783,21.6484,3,1.16451,-2.42912,2.6,1.02589,-0.219552,3.5,
0.429985,-1.15131,4,0.145678,0.649916,3.5,1.22544,13.0691,4.1,0.947697,2.76265,3.69,
1.32251,2.58742,6,0.585181,-1.04841,2,1.48515,-1.53091,3.5,1.15641,-1.53743,3.42,
0.847951,1.7753,1,0.994097,2.54308,3.5,1.18093,-13.8725,3.8,1.00046,0.359983,3.48,
0.892492,1.53559,3,3.39282,12.0665,3.5,0.940745,1.11595,3.3,1.00174,0.384118,3.61,
0.102061,-3.11772,3,0.615358,0.786133,3,0.855038,-0.583749,3.1,0.874502,-0.348936,3.37,
0.307821,-12.9132,6,1.05802,-8.52193,4.5,0.563384,2.06525,3.4,1.03881,0.0678164,3.67,
0.325377,-1.06422,6,0.394662,0.505949,6,0.687321,-1.40346,4.2,1.06881,-0.534703,3.31,
2.25087,5.02912,2,0.645323,-0.162267,3,1.80672,-3.60012,4,0.962208,0.54509,3.35,
1.13319,33.1198,5,0.738268,-0.292282,5.5,0.556021,2.32579,3.7,1.13052,5.30301,3.32,
2.24006,-7.29541,3,2.06693,5.46425,1.5,1.20193,-3.23797,3.2,0.863468,-4.4246,3.51,
0.4908,-1.80144,6,0.436885,-0.287632,2.5,0.898147,-3.54793,4.1,1.05385,0.168218,3.62,
0.930646,0.38897,6,1.10081,-0.40345,4,0.964821,-1.65141,3.6,1.16438,-2.04887,3.68,
0.0561537,-4.32105,3,0.378021,0.435463,4.5,1.7481,0.637566,4,1.16682,0.558324,3.51,
0.265595,0.845222,1,0.142679,2.08804,5.5,1.08144,0.370822,4.1,0.837177,2.18647,3.52,
1.04895,0.232605,4,0.567228,1.15966,4.5,0.57262,0.223628,3.5,1.20412,-5.5929,3.26,
2.1688,5.3525,2,0.783609,1.86997,2.5,1.37509,0.811325,3.5,0.814839,-0.60415,3.72,
1.91752,-1.08186,2,0.933399,-1.51344,3,1.31054,-1.30159,3,1.03562,0.157639,3.55,
1.94201,-0.506615,6,0.263212,0.727731,4.5,0.848418,0.618629,2.8,1.02802,0.573179,3.49,
1.42609,-0.142048,6,2.12562,0.650187,3.5,0.788763,-0.0560157,3.9,0.857529,-5.06197,3.47,
0.539499,0.808833,1,1.05327,-0.249279,3,0.584919,-3.62541,2.5,0.972429,2.29501,3.35,
0.344546,-4.67333,5,1.51097,-0.759009,3,0.882101,0.417622,3.9,1.02055,8.68981,3.34,
1.2864,2.05048,2,1.79434,-1.29937,4,1.02552,-1.19398,3.3,0.945864,-3.52505,3.73,
5.09579,-2.29598,1,0.203693,-0.382227,4,0.477886,-3.61853,3.2,1.10541,-0.076693,3.72,
0.689358,0.852255,4,0.474523,-0.560829,3.5,1.22161,0.0320795,4.1,0.981238,1.87044,3.48,
3.14217,-0.382419,3,2.79849,-1.93898,3,0.923784,-0.0166817,3.6,0.831929,-0.376512,3.78,
0.150059,-1.27074,5,2.29175,-6.55305,3.5,0.844612,-0.401485,3.6,0.984579,-0.24469,3.62,
0.855318,-1.70089,3,0.372535,1.67337,1.5,1.69115,-2.08759,3.5,0.928659,1.09904,3.69,
0.472777,-0.792269,1,0.776392,1.54585,2.5,1.158,-1.21874,3.2,1.11646,-1.70048,3.38,
2.02182,-1.47681,3,0.200052,17.432,4,0.737521,0.999357,2.7,1.03435,1.1082,3.71,
0.273432,1.47327,1,0.626475,0.182199,6,0.783425,0.0101333,3.3,1.04107,0.852683,3.6,
1.52544,1.31604,1,0.94299,-0.563548,3.5,0.986257,2.67082,3.7,0.799951,3.46201,3.5,
0.966311,2.44765,2,0.317452,-1.37931,5,0.946389,-0.0154146,4.1,1.02574,0.647618,3.75,
2.93072,0.347234,4,1.00613,-0.0785473,3.5,1.92462,-2.52462,3,0.920239,-2.47245,3.72,
1.03625,-37.5781,2,0.392795,0.212523,4.5,1.17603,-0.0937132,3,1.05889,0.890496,3.61,
1.74529,-0.00476889,3,0.732578,-6.0568,3.5,0.636212,-30.8173,2.4,0.969739,-0.526186,3.52,
1.64294,-5.19753,2,0.705905,1.62348,2,0.697368,0.109668,4.1,1.04422,1.55534,3.62,
0.217225,3.06207,4,1.98423,-0.665208,5,0.762975,-0.912533,3.4,1.03921,-15.324,3.43,
1.13232,-1.65817,6,0.788628,0.90086,2,0.700283,8.85165,4.4,0.96313,-0.525182,3.42,
2.05083,-5.43233,1,3.29171,-1.65963,1.5,0.902684,-7.19094,4,0.98047,-4.50388,3.42,
0.617026,-0.302623,3,0.1834,-0.522018,3.5,0.873584,-0.741879,3.4,0.923234,0.269042,3.48,
0.860375,1.45449,4,0.343555,-13.2896,5,0.603675,-1.897,4.1,1.0661,0.100671,3.38,
0.413587,0.0435803,6,0.950062,-5.94531,3.5,1.54682,17.4574,4.7,1.13372,1.44647,3.41,
0.669176,-20.3777,6,0.249624,-8.38711,2,0.677481,4.77996,3.7,1.03546,0.809907,3.31,
3.66348,1.41405,3,0.691816,-0.0962909,4,0.576763,0.890912,3,0.952469,0.441475,3.44,
0.55188,4.40199,4,0.352853,-0.472027,6,1.03456,1.36872,3.9,1.07974,0.269283,3.4,
0.760262,-0.634795,1,0.550874,0.226741,5.5,1.1608,4.26593,3.2,0.957328,-0.926354,3.3,
0.533658,2.80946,1,1.56793,-0.691082,2.5,1.00927,-0.830674,3.8,0.891327,-1.39123,3.6,
0.155584,-1.02852,4,0.383673,0.603451,1.5,1.14472,-1.25551,3,1.09095,-4.76204,3.58,
0.857403,0.408271,5,1.02779,-1.09703,2,0.713235,0.776933,3.7,1.13913,0.950743,3.34,
2.91227,-0.0420814,4,0.445305,-0.539321,4.5,1.38701,-2.94036,3.4,1.02079,-0.459815,3.62,
0.120494,0.832897,1,2.29094,5.23325,5.5,1.36582,1.8633,3.6,0.952811,1.29481,3.64,
1.01675,-2.70796,5,3.37248,-0.681398,5,1.31109,-0.251825,3.8,0.978894,4.36951,3.54,
0.546266,-0.390493,2,2.55936,-3.71709,4.5,1.73621,0.706099,3.9,1.04283,-0.384491,3.68,
0.412634,-0.476058,6,0.395687,16.9203,4.5,1.29618,-3.76856,3.8,1.13234,-0.582453,3.61,
0.276563,-0.835653,5,1.00334,-0.335242,2,1.10675,0.361453,3.1,1.23886,8.3266,3.48,
2.657,0.757119,4,0.388932,0.795288,2,1.05369,0.325089,3.8,0.869397,-2.25675,3.5,
0.682712,-0.35916,3,1.08824,-8.21512,3.5,1.51478,-0.60807,4.2,1.0354,-0.385278,3.42,
0.322785,-12.5696,5,0.276462,0.432145,2.5,0.683566,0.676328,3.5,1.16207,0.589153,3.38,
2.64495,1.07719,1,0.529354,3.78508,2.5,0.730572,-5.67328,4.5,0.843187,0.91627,3.84,
0.861605,0.550955,1,2.53461,-0.0333128,2.5,1.04048,0.5504,4.1,0.917286,-0.905946,3.39,
1.11671,0.270758,1,1.7309,-0.50293,6,1.03575,-0.0211869,3.5,0.885509,-9.29095,3.2,
0.825529,0.175237,6,0.232423,3.06959,2,0.49699,0.483673,3.8,0.997243,0.331098,3.57,
3.01635,-0.967095,1,0.6979,-4.10603,5,1.1629,0.0155253,4.1,1.05638,0.324326,3.5,
1.08923,-1.06502,3,0.887612,-1.49655,2,0.608405,-13.5928,3.3,1.20059,-23.8557,3.4,
1.2315,-2.30204,4,2.23374,-3.3142,2.5,0.939567,-1.07492,3.7,1.11432,-8.08214,3.33,
1.12121,2.36981,6,0.42209,-1.88059,2,1.32403,-15.5147,3.4,0.962263,0.632599,3.41,
0.248667,0.232181,5,0.360274,-0.309588,5,1.01054,0.529963,3.8,1.0877,-0.776232,3.37,
0.227569,1.3917,1,0.731047,0.9983,4.5,0.938217,0.484786,2.6,1.07039,-3.39021,3.34,
1.25665,-0.870872,5,1.38784,-1.76826,2.5,0.689744,-11.5567,3.7,1.07313,0.0451921,3.37,
1.2207,0.761261,6,2.28575,0.413858,3,1.18404,-9.69337,2.9,0.948028,-3.46911,3.3,
1.9554,1.98524,2,2.04124,-1.75738,3.5,1.39302,0.352412,2.5,1.04614,0.124888,3.37,
0.985071,-5.8828,3,0.661094,-0.00647883,3.5,0.555077,0.504253,3,1.03065,0.921971,3.93,
0.0214632,43.4628,6,0.0730926,-45.1128,3,0.706749,-5.7476,2.7,0.876861,-1.10455,3.49,
1.73974,-0.427525,4,0.774225,7.9586,4,0.493087,-1.62369,3.6,1.13151,2.14314,3.43,
0.204312,0.0266463,6,0.988521,1.30596,5.5,0.730752,-2.4122,3,0.917419,-17.8683,3.19,
0.401342,0.370537,4,1.53778,0.0057498,3,1.20883,-2.70199,4.3,1.08539,0.606101,3.19,
2.27681,-13.9261,2,0.94118,-5.95274,4.5,0.800218,2.08937,3.4,1.04218,1.97838,3.41,
1.39551,-2.06902,4,0.796458,4.10347,3.5,1.05901,1.92145,3.2,0.882732,-0.0105213,3.38,
0.496703,2.02533,5,0.97318,-4.45229,3,0.720919,-2.09984,3.4,0.813839,-0.645167,3.44,
1.89613,1.48218,3,1.54562,-1.63827,6,1.2582,-1.48342,3,0.976522,3.98232,3.71,
0.330576,-0.472161,4,0.463225,-0.909265,4.5,1.27717,1.77416,4.8,1.20204,34.4363,3.63,
1.10139,-1.15152,2,0.989672,53.2716,5.5,1.23412,0.0921137,4.1,0.978707,-1.07948,3.67,
0.34124,-1.76268,1,1.88431,-0.180296,4,1.25205,-0.370904,2.9,1.15381,-1.74972,3.53,
0.664945,-3.32237,4,3.30675,0.596283,2.5,1.40129,-0.0950109,3,1.04505,2.25521,3.77,
0.568979,-0.00141302,2,0.761607,0.557632,1,0.989439,-0.607554,3.1,0.962903,0.596061,3.35,
0.36425,-1.17687,2,3.41095,-0.786576,3,0.860073,-0.973267,3.6,0.87756,-3.97463,3.43,
0.331822,0.25422,2,0.563909,0.891408,2,0.929531,-0.5711,3.1,1.28712,4.9981,3.14,
0.176669,0.95727,5,1.40378,1.04094,4,0.816777,-0.408777,3.3,0.948427,0.711783,3.65,
0.28453,2.18284,2,1.08566,1.09291,6,1.44311,-1.83557,3.1,0.834503,-0.124643,3.5,
0.768104,0.506347,6,1.61892,4.89705,4,1.08976,4.51167,3.2,0.91557,0.969129,3.51,
0.598682,0.050812,5,1.90679,-0.184389,3.5,0.755074,-0.917766,3.6,0.948363,2.75306,3.53,
1.37547,-0.668653,4,1.26341,-1.36231,2.5,0.876972,-0.448598,3.1,0.976735,7.14351,3.68,
1.57924,-29.5139,5,0.566978,-2.71446,5,1.15709,0.253449,3.1,1.01482,-0.611297,3.48,
1.29459,-0.625379,1,0.800444,-0.277089,3,0.542908,-0.688976,4.1,0.889226,-0.150801,3.39,
0.220294,4.97306,4,0.244291,0.299217,3.5,0.914519,-1.13678,3.7,0.944699,-6.00952,3.51,
1.42872,-12.0807,4,0.946126,2.66158,2,1.56472,0.130442,3.6,0.997017,0.151589,3.5,
1.49583,3.73137,4,1.20603,0.150972,2,0.807736,-0.634071,3.4,0.846496,20.0015,3.69,
1.46952,0.952471,6,1.12864,0.652421,2.5,0.772021,1.03237,3.2,1.02619,-1.04307,3.48,
0.0974995,1.15068,4,3.67144,0.398474,2.5,1.13017,-2.31199,4.5,0.967433,-21.4456,3.35,
0.0267298,1.40549,4,1.02001,-1.16357,4.5,1.39696,-3.58532,3.6,1.00651,2.7532,3.45,
0.654757,-1.66906,6,0.500175,0.399166,4,1.41735,1.21712,3.6,1.04198,-1.18344,3.16,
0.58263,-0.640941,2,2.22,-3.1899,5.5,0.918552,0.0542451,4,1.00113,1.11559,3.54,
0.133377,15.4241,1,0.141964,8.17747,4.5,0.894468,-2.08063,3,1.17029,-2.95202,3.49,
2.56816,-0.889185,4,1.55818,-0.815728,2.5,1.16124,-0.282751,3.7,1.17406,-0.14832,3.34,
0.131264,-7.54495,3,1.59792,-0.384773,2.5,1.15985,0.75452,4.5,0.963,-0.16202,3.59,
0.047815,-0.572812,1,0.690213,-0.602301,2.5,0.786011,-7.26571,4.1,1.11436,0.299283,3.6,
0.334874,-0.382827,3,3.31048,-2.66339,3.5,1.13007,-12.6274,4.4,1.2013,0.00887544,3.25,
2.82951,-0.228315,6,1.13703,0.4693,3.5,0.828121,2.15496,3.6,0.877291,-1.92346,3.39,
0.256391,-12.6553,1,0.725268,1.99361,4,1.78607,-1.22931,3.4,0.964132,-0.145832,3.37,
0.201153,0.48623,1,1.07685,1.25443,3.5,0.871078,-12.4254,3,1.12249,-1.01579,3.63,
3.54085,1.97293,5,1.64404,17.4637,4,1.51945,-0.222821,3.6,0.960231,-0.187705,3.52,
0.974,-0.518739,1,0.611418,0.154654,4.5,0.788957,2.64429,3.6,0.767269,-0.64636,3.46,
1.84524,-0.919866,4,0.647874,-0.0153983,4,0.684794,3.71926,3.4,1.09017,-0.929423,3.56,
0.584709,0.309928,6,0.35467,-3.41276,4,1.10394,-2.06993,2.6,0.811245,-0.358043,3.43,
1.45055,-7.1514,6,0.900783,-17.3152,3.5,1.16605,0.74789,2.9,0.933062,-0.340547,3.43,
4.02438,-0.513855,1,0.908412,-0.153506,3.5,0.932111,0.973483,3.8,1.04628,2.83711,3.64,
0.735077,2.37429,3,2.62865,1.66408,3,0.887783,-0.458932,4.2,0.853881,2.21048,3.28,
0.455343,1.5096,1,0.100913,-0.0323943,3.5,0.745174,1.16443,3.6,0.890375,0.174813,3.22,
0.504683,0.253898,4,0.681083,0.349368,5.5,1.27125,-0.46678,4.6,1.1385,-1.17116,3.28,
0.291198,0.728137,3,1.4455,-4.85961,2.5,0.413026,-0.385595,3.7,0.847313,-2.1729,3.2,
0.45339,-2.30915,1,1.11338,0.0143858,4,0.555132,-1.21414,3.1,1.02623,18.114,3.74,
1.8245,13.2129,4,0.356284,-1.06793,4.5,1.44481,-0.542643,3.2,0.914128,-1.7712,3.3,
1.24352,0.716248,5,0.788048,-0.812565,6,0.668659,0.102234,3.4,1.06094,-2.06181,3.54,
0.760672,0.0668171,1,1.89547,2.57237,3,1.03202,-1.77377,3,0.942843,1.01755,3.61,
0.249706,-0.818736,2,1.20067,-0.895873,3.5,0.93553,-0.322135,2.2,0.990016,9.32345,3.16,
0.0990136,-0.836628,6,0.315932,0.930433,2,0.723911,-0.472182,3.4,1.07456,0.500547,3.49,
2.40376,0.0285687,4,0.628421,0.150561,3.5,0.771813,2.2072,3.4,0.917976,-3.10103,3.29,
0.619669,-0.16303,6,0.893531,1.56601,2.5,0.894188,0.114883,3,0.932708,4.03771,3.48,
2.44339,0.153705,2,1.1302,-3.47119,4.5,1.02139,0.0378829,3.7,0.976536,2.69871,3.37,
1.16903,-5.01297,3,0.623518,0.07119,3.5,1.35103,1.93732,3.1,1.06161,4.50649,3.76,
0.808212,0.228529,2,0.628488,0.012567,3,0.751147,4.33097,2.9,0.941981,-0.11304,3.52,
0.638706,-0.241802,3,0.903305,0.129703,2,0.777695,-0.199902,3.4,1.00302,-0.00961627,3.5,
1.47136,-1.14457,2,0.416415,0.685026,5.5,0.759764,-1.12117,3.7,1.06006,-1.44891,3.63,
0.345143,-1.28669,5,0.504231,0.0751054,1,0.699524,0.289566,3.3,0.879884,-1.6862,3.68,
1.19924,-0.635347,3,0.474754,2.41168,2.5,0.672693,-2.92009,3.7,1.1133,0.283734,3.6,
0.155763,-0.0942334,2,1.99864,1.84926,5.5,0.874005,-1.14308,3.4,1.10343,0.26806,3.6,
2.11789,0.0709956,3,0.466341,4.86879,3.5,0.685696,-0.574661,3.2,0.878832,-0.250105,3.56,
0.510244,17.9434,4,0.388044,2.08218,5.5,0.89854,-0.969252,4.1,0.889921,1.77339,3.53,
0.0939998,-4.47699,5,2.50566,0.737454,4.5,1.15489,-7.98244,2.7,1.02834,0.419091,3.69,
0.888153,-0.338151,2,0.245321,3.12532,4,0.928598,-1.26857,4.3,0.864409,2.11556,3.36,
0.291766,-1.33884,1,1.57538,-0.95386,3.5,1.36344,-0.712477,3.5,1.08921,-0.198894,3.47,
0.495773,0.290961,5,1.55227,-0.366284,1,0.761508,-0.207264,3.5,0.967746,-2.18401,3.55,
0.790048,0.172097,1,0.54416,-0.621376,3.5,1.13205,0.272568,3.4,0.899006,0.110186,3.22,
0.0536199,0.660603,6,2.37585,1.55956,3.5,0.749033,-1.42283,3.4,1.05835,-2.85371,3.33,
0.264744,-2.09157,3,1.15487,-10.6598,1.5,0.718805,7.98778,3.4,1.18991,-0.667809,3.38,
0.872509,4.44789,1,1.09979,4.416,4,0.908589,-2.06875,2.7,0.964906,0.775176,3.59,
0.611604,40.6844,3,1.13851,-5.53577,2.5,0.853655,0.770951,3.5,0.797779,0.21824,3.76,
1.7036,-3.17168,2,0.552366,-1.06951,1.5,1.10819,-0.441007,3.9,0.898482,0.491829,3.42,
0.182987,-1.28649,6,0.382944,0.515853,4.5,0.87861,0.203929,3.4,0.988826,0.0171859,3.44,
1.08403,0.424934,1,0.449865,-4.2795,2,0.49739,0.108492,3,1.00475,1.18349,3.41,
0.703289,-0.466865,6,0.999084,-0.603178,4,0.70664,-1.3891,3.5,0.998832,1.38885,3.46,
0.209691,-0.207647,3,2.14178,2.55915,5,1.15743,-0.160843,3.5,0.970877,-0.692193,3.47,
2.12494,0.748203,5,1.08625,1.38188,2.5,0.947412,-4.48756,3.7,1.09856,-9.04879,3.5,
0.378318,-0.703887,6,0.398088,2.04668,4,1.83233,-0.137357,4.1,1.11043,-1.57139,3.34,
0.446675,10.96,2,1.31339,-3.69744,4.5,1.04041,0.3062,3.2,1.01176,1.22161,3.31,
0.577499,-1.4808,3,1.4015,-1.27299,3.5,1.02174,0.63076,3.9,1.00576,4.69719,3.63,
0.47278,-5.06565,4,0.323582,-1.90662,6,0.985538,-13.1828,3.6,0.966491,2.2588,3.56,
1.53756,-1.58936,4,0.259683,3.20457,3.5,1.457,1.22727,3.4,1.08743,5.71691,3.44,
1.40996,1.0025,2,0.307126,0.244779,1.5,1.08588,2.1722,3.2,0.908872,-2.75576,3.28,
0.174955,1.89074,5,1.35429,-0.20439,4,1.11498,1.22493,2.7,1.10467,0.51907,3.72,
0.254463,0.823443,5,1.50247,1.92592,2.5,1.1865,-1.46162,3.4,0.967861,0.45076,3.49,
0.199634,1.14539,1,0.765518,0.240579,4,0.612741,-5.01185,2.8,1.04145,0.63834,3.23,
0.122671,-0.78461,5,0.503833,-0.27512,3,1.3178,-1.1951,3.7,0.896383,0.141552,3.62,
1.51077,-0.656434,2,1.31838,-1.14708,2.5,1.05,-5.5436,4.3,0.989817,5.32694,3.79,
0.255646,-1.78551,5,1.46985,-0.86853,3,0.676314,0.402282,3.1,1.03763,-48.3043,3.61,
0.862857,-0.47999,3,0.426193,-1.70099,2,0.760022,3.58086,4.1,1.09634,0.832733,3.76,
0.314714,-4.29042,1,0.394208,0.467745,4,1.48506,0.480778,3.3,0.858975,21.2291,3.46,
4.83693,0.267204,3,0.285392,-0.158342,3,1.23467,-0.727872,3.8,0.947846,0.82768,3.5,
0.460523,0.795824,2,0.434199,8.08953,3.5,1.13314,-0.485331,2.8,0.925282,-0.355006,3.33,
0.407668,-0.623329,2,0.827195,-5.44233,3,1.12363,-1.11917,3.8,1.10095,0.302735,3.46,
1.59549,-0.816691,6,1.89381,-0.802087,3.5,1.37622,0.702762,3.5,1.03005,-2.16164,3.55,
1.30067,3.86032,4,1.12677,2.25557,2.5,0.953569,-0.383849,4,0.842797,-3.4985,3.43,
0.298569,-198.423,5,0.482829,-22.2507,2.5,1.01841,0.226783,2.9,0.813742,-0.143424,3.41,
2.45992,-6.18616,3,1.7779,1.72383,5,1.47672,-0.910863,3.8,1.13558,0.265726,3.42,
0.749933,0.501622,2,0.661549,0.156552,2,1.35803,-1.78134,3.1,0.896623,0.998059,3.49,
0.837093,-0.848142,5,0.960178,-14.0832,3,1.09646,1.82077,3.6,0.966338,2.13293,3.32,
1.02017,-0.982979,1,0.469714,-15.2067,3.5,1.24846,0.479851,2.6,0.847586,-0.863078,3.64,
0.14267,-2.02611,6,2.15443,1.19973,2.5,1.10265,-5.25338,3.1,0.897449,3.20672,3.74,
1.72693,-0.185772,1,1.35527,-0.336303,1.5,0.919846,-0.879545,3.6,0.991753,-1.43334,3.78,
0.482815,-0.64402,6,1.27421,-4.3325,1.5,1.01879,-0.195789,4,1.00818,1.17994,3.52,
0.484898,-14.5703,1,0.904426,0.087483,2.5,0.80968,-2.05643,4.1,1.05977,0.317276,3.35,
1.70438,-0.14908,3,1.61928,-0.294922,3.5,1.56319,-0.795573,3,0.975067,0.348784,4.11,
0.941047,0.0224247,5,3.18483,-0.279162,2.5,1.28524,-0.240542,3.7,0.882527,-0.280764,3.52,
1.54902,-0.980967,4,0.497745,-0.0276124,5.5,1.04405,-1.15165,3.6,1.08205,0.0951573,3.31,
0.190949,-0.422265,5,0.819179,0.510609,1,0.462971,0.102498,4.6,0.968827,1.12885,3.39,
3.06502,0.902358,3,2.46246,0.162407,2.5,1.17782,-5.61325,3.5,1.10355,3.72122,3.42,
2.06214,11.1246,1,1.27676,-4.58026,6,1.18754,-0.894532,3.6,1.0815,-0.533489,3.44,
0.798439,1.04277,3,0.328961,0.0601937,4,1.0038,-8.63417,2.9,0.912535,-4.15795,3.43,
1.08723,-1.37784,1,0.0376424,8.07934,2,0.752405,1.77927,2.9,1.02402,0.181942,3.39,
